id,title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
13651,"Devil's Daughter, The",1939,52,NA,5.2,11,4.5,0,4.5,24.5,24.5,4.5,0,4.5,4.5,0,,0,0,0,1,0,0,0
13652,"Devil's Disciple, The",1959,85,NA,6.9,185,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
13653,Devil's Doorway,1950,84,NA,7.1,83,4.5,0,4.5,4.5,14.5,14.5,14.5,34.5,4.5,14.5,,0,0,0,0,0,0,0
13654,Devil's Feud Cake,1963,8,NA,6.9,37,0,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
13655,"Devil's Gift, The",1984,112,NA,1.7,29,45.5,14.5,4.5,4.5,4.5,4.5,0,4.5,4.5,4.5,,0,0,0,0,0,0,0
13656,"Devil's Hairpin, The",1957,83,NA,5.1,5,0,0,24.5,0,0,64.5,24.5,0,0,0,,1,0,0,1,0,0,0
13657,"Devil's Hand, The",1962,71,NA,4.6,31,0,0,14.5,24.5,24.5,4.5,14.5,4.5,0,4.5,,0,0,0,0,0,0,0
13658,Devil's Harvest,2003,92,NA,3.7,23,24.5,0,4.5,0,4.5,0,0,4.5,14.5,44.5,R,0,0,0,1,0,0,0
13659,"Devil's Holiday, The",1930,80,NA,6.7,9,0,0,0,0,24.5,24.5,34.5,24.5,0,0,,0,0,0,1,0,1,0
13660,Devil's Island,1939,62,NA,6.3,75,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
13661,"Devil's Keep, The",1995,110,NA,6.2,15,0,14.5,24.5,4.5,14.5,14.5,14.5,4.5,14.5,0,,0,0,0,0,0,0,0
13662,"Devil's Mask, The",1946,65,NA,5.2,10,0,0,0,14.5,44.5,34.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
13663,Devil's Messenger,1961,72,NA,4.4,16,14.5,0,0,4.5,74.5,0,0,4.5,0,0,,0,0,0,0,0,0,0
13664,"Devil's Miner, The",2005,82,NA,8.3,6,0,0,0,0,0,0,14.5,45.5,14.5,14.5,,0,0,0,0,1,0,0
13665,"Devil's Own, The",1997,111,80000000,5.7,8485,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,1,0,0,1,0,0,0
13666,"Devil's Party, The",1938,65,NA,6.6,10,0,0,0,14.5,14.5,44.5,24.5,14.5,0,14.5,,0,0,0,0,0,0,0
13667,Devil's Playground,2002,77,NA,7.3,428,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,1,0,0
13668,"Devil's Playground, The",1946,65,NA,7,16,0,0,0,4.5,14.5,14.5,4.5,4.5,4.5,44.5,,1,0,0,0,0,0,0
13669,"Devil's Playground, The",1976,107,NA,6.9,104,4.5,4.5,0,4.5,14.5,14.5,14.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
13670,Devil's Pond,2003,92,5000000,5.6,370,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
13671,Devil's Prey,2001,88,NA,3.2,237,14.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
13672,"Devil's Rain, The",1975,86,NA,4,355,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
13673,"Devil's Saddle Legion, The",1937,52,NA,4.9,18,14.5,14.5,14.5,14.5,14.5,34.5,4.5,0,0,0,,0,0,0,0,0,0,0
13674,"Devil's Triangle, The",1974,52,NA,5.8,28,14.5,4.5,4.5,0,24.5,14.5,4.5,14.5,14.5,14.5,,0,0,0,0,1,0,0
13675,"Devil's in Love, The",1933,70,NA,6,13,0,4.5,4.5,0,34.5,4.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
13676,"Devil-Doll, The",1936,79,NA,6.6,244,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
13677,Devil-May-Care,1929,97,NA,8.3,9,0,0,0,0,0,14.5,24.5,0,24.5,44.5,,0,0,0,0,0,1,0
13678,"Devil-Ship Pirates, The",1964,86,NA,5,52,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
13679,Devils Are Dreaming,2004,97,NA,9.1,11,0,0,0,0,0,14.5,0,4.5,0,74.5,,0,0,1,0,0,0,0
13680,Devils of Darkness,1965,88,NA,3.3,25,14.5,24.5,4.5,24.5,4.5,14.5,4.5,0,0,4.5,,0,0,0,0,0,0,0
13681,"Devils, The",1971,111,NA,7.2,976,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
13682,Devious Beings,2002,97,NA,3.5,83,4.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,24.5,R,1,0,0,0,0,0,0
13683,Devojacki most,1976,95,NA,6.9,5,0,0,0,0,0,24.5,64.5,0,24.5,0,,0,0,0,1,0,0,0
13684,Devojka,1965,80,NA,7,5,0,0,0,0,0,0,44.5,0,24.5,44.5,,0,0,0,1,0,0,0
13685,"Devonsville Terror, The",1983,82,NA,3.7,134,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
13686,Devot,2003,89,NA,8.7,87,14.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
13687,Devotion,1931,84,NA,7.6,11,0,4.5,0,0,4.5,4.5,14.5,34.5,4.5,4.5,,0,0,1,0,0,1,0
13688,Devotion,1946,107,NA,6.3,73,4.5,4.5,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
13689,Devotion,1995,123,NA,5.1,9,0,0,0,14.5,14.5,0,24.5,14.5,24.5,24.5,R,0,0,0,1,0,0,0
13690,Devotions,1983,22,NA,3.6,5,0,0,24.5,64.5,0,0,0,0,0,24.5,,0,0,0,0,0,0,1
13691,Devushka bez adresa,1957,90,NA,6.9,21,0,4.5,0,4.5,4.5,4.5,14.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
13692,Devushka s korobkoy,1927,80,NA,7.8,36,0,0,4.5,0,4.5,0,14.5,34.5,14.5,14.5,,0,0,0,1,0,0,0
13693,Dexter's Laboratory,1995,6,NA,9,16,4.5,0,0,0,4.5,0,4.5,4.5,14.5,64.5,,0,1,0,0,0,0,1
13694,Dexter's Laboratory: Chicken Scratch,2002,5,NA,6.1,33,4.5,4.5,0,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
13695,Dexterity,1937,9,NA,6.5,7,0,0,0,14.5,24.5,14.5,0,14.5,14.5,14.5,,0,0,0,0,1,0,1
13696,"Deystvuy, Manya!",1991,110,NA,2.1,9,34.5,14.5,14.5,0,14.5,14.5,0,0,24.5,0,,0,0,1,0,0,0,0
13697,Deza-Femijet (Kosovo 2000),2001,90,NA,6.4,15,0,0,0,0,4.5,24.5,4.5,4.5,24.5,44.5,,0,0,0,0,1,0,0
13698,"Dezember, 1-31",1999,97,NA,4.6,13,0,14.5,0,0,4.5,4.5,4.5,34.5,14.5,14.5,,0,0,0,0,1,0,0
13699,Dezerter,1992,109,NA,7.2,11,0,4.5,0,4.5,0,4.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
13700,Dezertir,1933,105,NA,7.4,33,0,0,4.5,0,4.5,14.5,24.5,34.5,4.5,14.5,,0,0,0,1,0,0,0
13701,Dhaai Akshar Prem Ke,2000,167,NA,4.3,34,14.5,14.5,14.5,0,4.5,4.5,14.5,14.5,0,24.5,,0,0,0,1,0,1,0
13702,Dharam Veer,1977,165,NA,7.7,37,0,0,0,4.5,4.5,0,4.5,44.5,24.5,14.5,,1,0,0,0,0,0,0
13703,Dharavi,1992,120,NA,8.4,17,4.5,0,0,0,0,0,14.5,24.5,4.5,45.5,,0,0,0,1,0,0,0
13704,Dharkan,1995,125,NA,1,5,100,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0
13705,Dharmaga tongjoguro kan kkadalgun,1989,137,NA,7.7,242,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
13706,Dhoktor Zi-Vengos,1968,76,NA,7.6,28,4.5,0,0,0,0,4.5,4.5,14.5,24.5,45.5,,0,0,1,0,0,0,0
13707,Dhool,2003,180,NA,7.3,11,4.5,0,0,0,0,14.5,14.5,24.5,4.5,14.5,,1,0,0,1,0,0,0
13708,Dhoom,2004,129,NA,7,143,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,34.5,,1,0,0,0,0,0,0
13709,Dhund,1973,130,NA,8.4,27,0,0,0,0,0,0,4.5,24.5,45.5,14.5,,0,0,0,0,0,0,0
13710,Di Cavalcanti,1977,18,NA,5.6,13,4.5,4.5,0,0,14.5,4.5,14.5,34.5,4.5,4.5,,0,0,0,0,1,0,1
13711,Di che segno sei?,1975,130,NA,4.7,23,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
13712,Di yi lei xing wei xian,1980,92,NA,7.7,60,0,0,0,4.5,4.5,14.5,14.5,24.5,24.5,24.5,,1,0,0,0,0,0,0
13713,DiG!,2004,107,NA,8,350,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,R,0,0,0,0,1,0,0
13714,"Dia do Desespero, O",1992,75,NA,5.3,18,14.5,0,14.5,0,14.5,4.5,4.5,4.5,14.5,24.5,,0,0,0,1,0,0,0
13715,"Dia em Que Dorival Encarou a Guarda, O",1986,14,NA,8.3,24,0,0,0,0,4.5,4.5,4.5,4.5,44.5,34.5,,0,0,0,0,0,0,1
13716,Diabelska edukacja,1995,29,NA,6.4,27,0,4.5,0,0,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,1
13717,"Diable au corps, Le",1946,122,NA,7.6,51,0,0,4.5,0,4.5,14.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,1,0
13718,"Diable boiteux, Le",1948,125,NA,4.7,19,4.5,0,0,14.5,14.5,0,24.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
13719,"Diable est parmi nous, Le",1972,89,NA,6.6,8,0,0,0,14.5,14.5,14.5,24.5,34.5,0,0,,0,0,0,0,0,0,0
13720,"Diable et les dix commandements, Le",1962,120,NA,6.9,89,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
13721,"Diable noir, Le",1905,4,NA,6.9,62,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,0,1
13722,"Diable par la queue, Le",1969,90,NA,6.2,58,4.5,4.5,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
13723,"Diable probablement, Le",1977,95,NA,7.3,192,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
13724,"Diables, Les",2002,105,NA,6.9,107,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
13725,"Diablo nunca duerme, El",1994,87,NA,7.4,8,0,24.5,0,0,0,0,14.5,14.5,0,45.5,,0,0,0,0,1,0,0
13726,"Diably, diably",1991,86,NA,6.1,9,0,14.5,0,0,0,24.5,14.5,0,14.5,44.5,,0,0,0,0,0,0,0
13727,"Diabo a Quatro, O",2004,108,NA,6.5,12,0,0,0,0,24.5,0,44.5,34.5,0,0,,0,0,1,0,0,0,0
13728,Diabolik,1968,99,400000,4.7,637,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,24.5,,1,0,0,0,0,0,0
13729,Diabolique,1996,107,NA,5,3103,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
13730,"Diaboliques, Les",1955,116,NA,8.2,3068,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,0,0,0,0
13731,Diabolo menthe,1977,97,NA,6.5,112,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
13732,"Diafanoidi vengono da Marte, I",1966,99,NA,2.3,36,34.5,14.5,4.5,14.5,4.5,4.5,14.5,4.5,0,4.5,,0,0,0,0,0,0,0
13733,Diagnosis Trauma,2002,10,NA,7.4,7,0,0,0,0,0,14.5,45.5,14.5,0,14.5,,0,0,1,0,0,0,1
13734,Diagnosis: Murder,1975,95,NA,6.1,34,4.5,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,0,0,0,0,0,0,0
13735,Diagogi miden,1949,75,NA,7,5,0,0,24.5,0,0,24.5,0,24.5,44.5,0,,0,0,1,0,0,0,0
13736,"Diagonale du fou, La",1984,95,NA,6.6,109,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
13737,Diakopes stin Aigina,1958,89,NA,6.6,10,14.5,0,0,0,24.5,14.5,34.5,0,24.5,14.5,,0,0,1,0,0,0,0
13738,Dial 'P' for Pink,1965,6,NA,6.2,10,0,0,0,0,24.5,24.5,44.5,14.5,0,14.5,,0,1,0,0,0,0,1
13739,Dial 1119,1950,75,NA,6.3,52,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
13740,Dial H-I-S-T-O-R-Y,1998,68,NA,7.8,19,0,14.5,4.5,0,4.5,24.5,4.5,4.5,14.5,24.5,,0,0,0,0,1,0,0
13741,Dial M for Murder,1954,105,1400000,7.8,7989,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,24.5,14.5,,0,0,0,0,0,0,0
13742,Dial Red O,1955,63,NA,6.3,5,0,0,0,0,0,44.5,0,44.5,24.5,0,,0,0,0,1,0,0,0
13743,"Dialectique peut-elle casser des briques?, La",1973,90,NA,6.9,17,4.5,4.5,0,0,4.5,4.5,14.5,4.5,14.5,44.5,,0,0,1,0,0,0,0
13744,"Dialogo di Roma, Il",1982,62,NA,5.3,6,0,0,0,34.5,0,0,14.5,14.5,0,34.5,,0,0,0,0,1,0,0
13745,Dialogues with Madwomen,1994,90,NA,6.8,11,0,0,0,0,0,14.5,4.5,4.5,4.5,45.5,,0,0,0,0,0,0,0
13746,Diamante Lobo,1976,94,NA,3.4,103,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,0,4.5,,0,0,0,0,0,0,0
13747,Diamond Baby,1983,82,NA,5.5,5,0,24.5,0,0,24.5,44.5,0,0,0,24.5,,0,0,0,0,0,0,0
13748,Diamond City,1949,90,NA,5.8,12,0,0,0,0,44.5,44.5,14.5,0,0,0,,0,0,0,1,0,0,0
13749,Diamond Demon,1947,9,NA,6.7,6,0,0,0,0,14.5,14.5,14.5,14.5,0,34.5,,0,0,0,0,0,0,1
13750,Diamond Head,1963,107,NA,5.2,111,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
13751,Diamond Horseshoe,1945,104,NA,6.3,49,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
13752,Diamond Jim,1935,88,NA,6.5,37,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
13753,Diamond Men,2000,100,NA,6.8,511,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,R,0,0,0,1,0,0,0
13754,Diamond Ninja Force,1986,92,NA,3,13,34.5,4.5,14.5,0,0,4.5,0,0,4.5,34.5,,1,0,0,0,0,0,0
13755,Diamond Queen,1940,155,NA,6.3,6,0,0,0,0,14.5,0,64.5,0,14.5,0,,0,0,0,0,0,0,0
13756,"Diamond Queen, The",1954,80,NA,3.9,9,0,14.5,24.5,24.5,34.5,0,0,14.5,0,0,,0,0,0,0,0,1,0
13757,Diamond Run,1996,110,NA,2.6,18,14.5,24.5,34.5,4.5,4.5,0,0,14.5,0,14.5,R,1,0,0,0,0,0,0
13758,Diamond Skulls,1989,84,NA,4.1,83,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
13759,Diamondbacks,1998,91,NA,1.9,26,34.5,14.5,4.5,4.5,0,4.5,0,14.5,0,14.5,,1,0,0,0,0,0,0
13760,Diamonds,1975,108,NA,5,56,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
13761,Diamonds,1999,91,NA,5.4,407,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
13762,Diamonds Are Forever,1971,120,7200000,6.6,8738,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
13763,Diamonds and Rust,2001,73,NA,8,6,0,0,0,34.5,0,34.5,14.5,0,0,14.5,,0,0,0,0,1,0,0
13764,Diamonds for Breakfast,1968,102,NA,4.3,14,4.5,0,14.5,14.5,34.5,0,4.5,0,4.5,14.5,,0,0,1,0,0,0,0
13765,Diamonds in the Rough,1996,100,NA,1.6,14,45.5,14.5,0,4.5,0,14.5,4.5,0,0,0,,0,0,1,0,0,0,0
13766,Diamonds on Wheels,1974,84,NA,5.1,13,0,0,0,24.5,4.5,44.5,0,4.5,0,14.5,,0,0,1,0,0,0,0
13767,Dian zhi gong fu gan chian chan,1980,94,NA,5.4,242,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,4.5,4.5,,1,0,1,0,0,0,0
13768,Diana & Me,1997,98,NA,5.6,79,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,0,14.5,,0,0,1,0,0,1,0
13769,Diane,1956,110,NA,5.6,62,4.5,4.5,4.5,14.5,4.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,1,0
13770,"Diane Linkletter Story, The",1969,10,NA,6.3,47,4.5,0,0,4.5,14.5,14.5,4.5,14.5,14.5,34.5,,0,0,1,0,0,0,1
13771,Dianetics: The Dynamics of Life,1990,23,NA,5,12,45.5,0,0,0,0,0,0,14.5,14.5,14.5,,0,0,0,0,0,0,1
13772,"Diaries of Vaslav Nijinsky, The",2001,95,NA,6.4,52,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
13773,"Diaries, Notebooks and Sketches",1969,177,NA,6.4,12,4.5,0,0,0,4.5,14.5,14.5,4.5,0,44.5,,0,0,0,0,1,0,0
13774,Diario de una becaria,2003,108,NA,3.9,10,14.5,14.5,14.5,0,24.5,34.5,0,24.5,0,0,,0,0,1,1,0,0,0
13775,Diario di un vizio,1993,94,NA,4.8,21,0,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
13776,Diario di una siciliana ribelle,1997,56,NA,3.3,20,14.5,0,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,,0,0,0,0,1,0,0
13777,Diario para un cuento,1998,96,NA,4.8,17,4.5,0,14.5,0,0,24.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
13778,Diario segreto da un carcere femminile,1973,100,NA,4,19,14.5,14.5,24.5,0,4.5,14.5,14.5,4.5,0,4.5,,0,0,0,1,0,0,0
13779,Diarios de motocicleta,2004,128,NA,8,8479,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,R,0,0,0,1,0,0,0
13780,Diary,1998,8,NA,6.6,23,0,0,0,4.5,0,44.5,34.5,4.5,0,4.5,,0,0,0,0,0,0,1
13781,"Diary for Timothy, A",1945,40,NA,6.8,35,4.5,4.5,0,4.5,4.5,24.5,24.5,14.5,24.5,14.5,,0,0,0,0,1,0,1
13782,Diary of a Bad Lad,2005,92,NA,9.5,11,0,0,0,0,0,0,4.5,0,14.5,74.5,,0,0,0,0,0,0,0
13783,"Diary of a Chambermaid, The",1946,91,NA,7,110,0,0,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
13784,Diary of a City Priest,2001,77,NA,6.1,36,0,4.5,0,4.5,4.5,14.5,4.5,14.5,14.5,24.5,PG-13,0,0,0,1,0,0,0
13785,Diary of a High School Bride,1959,72,NA,3,6,14.5,14.5,0,0,14.5,14.5,14.5,0,0,14.5,,0,0,0,1,0,0,0
13786,Diary of a Hitman,1991,90,NA,5.1,257,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
13787,Diary of a Mad Black Woman,2005,116,5500000,3.9,837,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,PG-13,0,0,1,1,0,0,0
13788,Diary of a Mad Housewife,1970,104,NA,6.6,223,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
13789,Diary of a Madman,1963,96,NA,5.8,157,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
13790,Diary of a Nudist,1961,72,NA,3.9,23,14.5,0,0,14.5,24.5,14.5,4.5,4.5,0,14.5,,0,0,1,0,0,0,0
13791,Diary of a Sex Addict,2001,93,NA,2.9,333,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
13792,"Diary of an Unknown Soldier, The",1959,20,NA,7.1,13,0,0,0,0,0,34.5,14.5,44.5,4.5,0,,0,0,0,0,0,0,1
13793,Dias de Nietzsche em Turim,2001,85,NA,6.5,51,14.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
13794,Diasparagmos,1980,18,NA,4.7,6,0,0,14.5,0,14.5,0,45.5,14.5,0,0,,0,0,0,0,0,0,1
13795,"Diavoli della guerra, I",1969,100,NA,5.1,9,0,0,14.5,14.5,14.5,34.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
13796,"Diavoli dello spazio, I",1965,78,NA,3.6,8,14.5,24.5,14.5,0,14.5,14.5,0,24.5,0,0,,0,0,0,0,0,0,0
13797,"Diavolo in corpo, Il",1986,114,NA,5.6,222,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
13798,"Diavolo, Il",1963,103,NA,6.2,9,0,0,0,0,0,34.5,24.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
13799,Dibu 2: La venganza de Nasty,1998,90,NA,1.2,7,84.5,0,0,0,0,0,0,0,0,14.5,,0,1,1,0,0,0,0
13800,Dibu 3,2002,80,NA,3.3,10,45.5,14.5,14.5,0,0,14.5,14.5,0,0,14.5,,0,1,1,0,0,0,0
13801,Dice Rules,1991,88,NA,4.6,176,24.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,24.5,,0,0,1,0,1,0,0
13802,Dicen que soy mujeriego,1949,120,NA,6.9,9,14.5,0,0,0,0,14.5,24.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
13803,Diceria dell'untore,1990,96,NA,4,6,14.5,0,0,14.5,14.5,14.5,14.5,0,0,14.5,,0,0,0,1,0,0,0
13804,Dichiarazioni d'amore,1994,91,NA,5.1,16,4.5,0,4.5,0,0,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
13805,Diciottenni al sole,1962,100,NA,6.6,10,0,14.5,0,24.5,0,14.5,14.5,44.5,0,14.5,,0,0,1,0,0,0,0
13806,Dick,1999,94,13000000,6.3,5004,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
13807,Dick Barton Strikes Back,1949,73,NA,4.6,8,24.5,0,14.5,0,45.5,14.5,0,0,0,0,,1,0,0,0,0,0,0
13808,"Dick Deadeye, or Duty Done",1975,81,NA,8,5,0,0,0,0,0,0,44.5,44.5,0,24.5,,0,1,0,0,0,0,0
13809,Dick Tracy,1945,61,NA,5.4,118,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
13810,Dick Tracy,1990,105,47000000,5.7,9939,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,1,0,1,0,0,0,0
13811,Dick Tracy Meets Gruesome,1947,65,NA,5.5,219,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,14.5,24.5,,1,0,0,0,0,0,0
13812,Dick Tracy Returns,1938,254,NA,7.8,95,0,0,4.5,4.5,4.5,0,4.5,14.5,34.5,44.5,,1,0,0,0,0,0,0
13813,Dick Tracy vs. Crime Inc.,1941,263,NA,8,85,0,0,0,0,4.5,4.5,4.5,14.5,24.5,44.5,,1,0,0,0,0,0,0
13814,Dick Tracy vs. Cueball,1946,62,NA,5.3,188,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,24.5,,1,0,0,0,0,0,0
13815,Dick Tracy's Dilemma,1947,60,NA,5.4,138,0,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,1,0,0,0,0,0,0
13816,Dick Tracy's G-Men,1939,302,NA,7.5,85,0,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,,1,0,0,0,0,0,0
13817,Dick Turpin,1925,70,NA,7.1,10,14.5,0,0,0,14.5,44.5,0,34.5,0,14.5,,0,0,0,0,0,0,0
13818,Dick and Maria,2000,10,NA,7.3,5,0,0,0,0,0,24.5,44.5,44.5,0,0,,0,0,1,0,0,0,1
13819,"Dicker Hund, Ein",1982,86,NA,3.1,16,34.5,4.5,14.5,14.5,4.5,0,0,14.5,0,4.5,,0,0,1,0,0,0,0
13820,Dickie Roberts: Former Child Star,2003,98,17000000,5.5,2076,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
13821,Dicky Moe,1962,7,NA,2.5,26,34.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,0,14.5,,0,1,1,0,0,0,1
13822,Did Anyone Notice Us? Gay Visibility in the Irish Media 1973-1993,2003,74,NA,2.8,7,24.5,14.5,14.5,14.5,0,0,14.5,0,0,14.5,,0,0,0,0,1,0,0
13823,Did I Wake You?,2001,4,NA,5.8,5,0,0,24.5,0,24.5,0,0,0,24.5,44.5,,0,0,0,0,0,0,1
13824,Did You Ever,2002,28,NA,6.7,15,14.5,14.5,0,4.5,0,4.5,4.5,0,14.5,44.5,,0,0,0,0,0,0,1
13825,Did You Hear the One About the Traveling Saleslady?,1968,96,NA,3.2,26,24.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,34.5,,0,0,1,0,0,0,0
13826,Didi auf vollen Touren,1986,92,NA,4.8,62,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
13827,Didi und die Rache der Enterbten,1985,88,NA,6,114,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
13828,Didier,1997,105,NA,6.4,420,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
13829,Didn't Do It for Love,1997,81,NA,3.3,15,14.5,0,4.5,4.5,0,14.5,14.5,24.5,14.5,4.5,,0,0,0,0,1,0,0
